CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PANALH,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_MORENA_PANALH,PT_MORENA,PT_PANALH,MORENA_PANALH,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,1,ZIMAPAN,46,PACULA,829,1,82,20,10,2,4,5,55,10,3,0,0,0,1,0,0,0,192,0,7,199,396
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,963,1,32,136,10,3,7,5,159,15,0,2,0,1,1,0,0,1,372,0,17,389,695
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,964,1,14,69,2,4,4,2,75,13,0,0,0,0,0,0,0,2,185,0,14,199,400
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1143,1,2,60,1,0,6,2,106,1,0,1,0,0,0,2,0,0,181,0,3,184,288
5,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1645,2,49,94,9,6,11,17,310,33,3,2,0,0,5,1,0,6,546,0,4,550,1320
5,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1686,1,7,42,3,0,5,2,43,1,0,0,0,0,0,0,1,0,104,0,4,108,220
5,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1687,1,46,60,3,2,5,1,84,18,0,0,0,0,0,0,0,1,220,0,5,225,472
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,966,1,22,131,4,3,4,5,73,8,1,4,0,0,0,1,0,0,256,0,15,271,546
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,293,1,2,43,28,3,5,4,65,4,0,0,0,0,0,1,0,3,158,0,13,171,405
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,224,4,114,360,10,10,39,11,689,128,12,7,1,0,8,2,2,8,1401,0,32,1433,2355
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,225,2,63,137,11,3,20,19,419,89,6,0,1,0,4,3,0,2,777,0,18,795,1171
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,226,2,56,57,3,2,8,3,105,11,1,0,0,0,0,1,0,1,248,0,5,253,382
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,227,1,78,31,7,0,6,2,184,6,1,2,0,0,0,0,0,0,317,0,4,321,423
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,228,2,229,100,9,4,34,14,523,52,4,4,0,0,2,1,0,3,979,0,26,1005,1347
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,229,2,64,76,0,0,7,3,179,26,1,1,0,0,0,0,0,2,359,1,8,368,536
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,230,1,88,71,8,3,8,4,234,39,1,0,1,0,4,1,0,2,464,0,7,471,638
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,231,1,6,37,1,3,4,4,161,83,2,1,0,0,0,0,0,0,302,0,3,305,427
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,232,3,249,259,14,28,29,28,461,60,10,12,1,2,5,0,1,6,1165,0,73,1238,1919
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,233,1,40,70,3,3,7,2,149,23,2,1,0,0,0,0,0,0,300,1,8,309,493
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,234,1,17,52,0,1,5,2,170,58,2,0,0,0,3,0,1,1,312,0,13,325,504
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,235,1,12,74,4,3,12,8,202,77,1,1,0,2,1,4,0,5,406,0,10,416,614
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,237,1,3,35,5,1,9,5,93,14,0,1,0,0,1,0,0,2,169,0,7,176,262
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,238,1,19,44,7,2,1,5,141,112,0,0,0,0,0,0,1,7,339,0,10,349,468
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,342,1,0,58,264,0,5,3,112,12,0,0,0,2,1,1,0,2,460,0,12,472,719
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,343,1,0,17,50,0,3,1,5,4,0,0,0,0,0,0,0,0,80,0,0,80,116
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,345,2,0,48,219,4,14,7,290,18,1,0,1,6,4,2,0,4,618,0,7,625,976
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,346,1,0,7,82,0,1,1,44,8,1,0,0,0,0,0,0,0,144,0,2,146,226
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,347,1,1,3,14,1,1,0,46,2,0,0,0,0,1,0,0,0,69,0,3,72,103
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,348,1,1,7,68,1,1,0,67,4,0,0,0,0,0,0,0,0,149,0,0,149,221
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,349,1,2,6,61,0,4,2,42,3,0,0,0,0,1,0,0,1,122,0,0,122,184
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,642,1,3,72,150,0,10,3,123,27,1,0,0,5,1,0,0,1,396,0,14,410,610
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,643,1,1,46,82,1,1,2,57,22,2,0,0,1,0,0,0,0,215,0,8,223,349
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,644,1,2,128,120,1,5,3,113,19,2,0,0,1,0,0,0,1,395,0,19,414,651
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,645,2,2,112,208,3,3,7,157,44,2,0,0,6,2,1,0,4,551,0,22,573,863
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,657,1,7,141,10,3,6,4,238,59,6,0,0,0,8,1,0,11,494,0,4,498,728
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,658,2,12,89,33,1,12,4,54,10,2,3,0,2,0,1,0,2,225,0,9,234,419
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,659,2,9,271,22,5,10,11,335,28,1,1,0,0,0,0,2,2,697,0,21,718,1169
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,660,3,15,237,50,6,12,15,315,45,3,0,1,1,1,1,1,2,705,0,24,729,1069
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,661,2,9,157,28,5,20,11,272,37,3,2,1,1,6,2,2,3,559,0,24,583,971
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,662,2,16,230,5,2,13,6,198,27,7,0,0,0,6,1,0,2,513,0,26,539,745
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,663,2,28,194,29,1,16,5,322,39,7,1,0,0,6,0,1,5,654,0,19,673,1004
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,664,2,4,194,10,8,6,52,199,34,4,0,0,0,4,1,1,3,520,1,20,541,826
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,674,2,2,223,25,2,10,4,354,34,6,0,1,0,2,1,0,16,680,0,12,692,1219
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,675,3,10,357,67,2,14,4,356,48,19,0,0,0,7,1,0,8,893,1,20,914,1515
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,676,1,1,55,19,2,5,1,198,8,5,0,1,0,1,0,0,1,297,0,12,309,577
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,677,1,1,45,4,1,4,0,109,13,2,0,0,1,3,0,0,0,183,0,7,190,308
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,678,2,7,85,44,7,6,14,191,26,4,0,0,4,7,0,0,1,396,0,24,420,736
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,679,2,0,142,9,2,4,0,104,27,6,0,0,3,1,0,0,8,306,0,16,322,647
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,680,2,2,246,31,5,16,9,350,51,9,3,0,2,11,2,2,8,747,0,15,762,1272
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,681,3,6,287,29,4,7,9,370,32,8,0,0,3,7,0,1,5,768,0,13,781,1285
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,682,1,2,11,6,0,0,3,22,8,1,0,0,0,0,0,0,1,54,0,1,55,124
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,683,2,3,28,14,1,2,0,101,8,0,0,0,0,1,1,0,1,160,0,3,163,240
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,684,1,2,153,15,1,5,3,159,21,7,0,0,2,3,0,0,6,377,0,7,384,645
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,685,1,0,24,13,0,5,1,140,10,1,0,0,0,3,0,0,2,199,1,2,202,346
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,686,2,1,96,26,0,5,3,226,19,5,0,2,0,10,0,0,4,397,0,9,406,830
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,687,1,0,64,31,2,6,3,117,19,2,1,0,0,1,0,0,2,248,0,2,250,480
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,688,1,0,81,5,3,6,0,119,14,3,0,0,0,3,0,0,1,235,0,1,236,401
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,689,2,1,133,63,0,11,1,148,15,8,0,0,2,0,0,0,5,387,0,13,400,772
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,690,1,1,57,0,0,2,0,67,7,0,0,0,0,1,0,0,0,135,0,0,135,262
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,691,1,2,106,31,2,6,4,96,12,2,0,1,2,0,2,0,1,267,0,17,284,601
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,692,1,1,85,13,7,5,1,42,7,5,0,0,7,2,0,0,0,175,0,8,183,372
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,693,1,4,104,23,3,2,2,198,13,7,0,0,0,5,0,0,3,364,2,6,372,645
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,694,1,6,114,12,2,8,2,226,11,2,0,0,0,1,0,0,4,388,0,7,395,646
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,695,2,11,107,42,4,10,6,198,25,7,3,0,4,5,1,0,2,425,0,42,467,1017
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,696,1,1,66,11,3,4,0,36,6,1,0,0,2,2,0,0,0,132,0,7,139,239
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,697,2,0,229,26,2,9,7,333,19,6,1,0,2,2,1,0,2,639,0,10,649,1019
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,698,1,2,83,13,2,8,6,171,16,0,1,0,0,2,0,0,3,307,0,16,323,564
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,699,1,2,29,25,3,1,0,25,0,2,0,1,8,0,0,0,1,97,0,3,100,170
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,765,3,17,303,5,5,26,8,472,218,14,4,0,1,20,3,4,18,1118,0,33,1151,1728
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,766,3,15,342,16,5,32,16,526,255,20,2,0,3,24,6,5,27,1294,1,29,1324,1992
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,767,1,1,40,4,1,6,1,115,33,2,0,0,0,3,0,0,8,214,0,11,225,342
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,768,1,6,82,4,2,12,3,90,47,3,0,0,0,1,0,0,0,250,0,10,260,381
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,769,1,3,94,3,3,18,4,160,18,6,0,0,0,5,2,1,3,320,0,12,332,491
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,770,1,0,48,0,1,4,2,43,9,1,1,0,0,2,1,2,0,114,0,2,116,156
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,771,1,2,122,5,1,22,3,131,18,3,0,0,0,4,1,0,6,318,1,13,332,453
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,772,1,3,129,4,3,19,6,108,42,2,1,0,0,1,1,4,3,326,0,14,340,495
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,773,1,2,46,2,0,26,1,136,33,2,0,0,0,4,2,0,1,255,0,7,262,435
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,774,1,1,20,1,1,3,1,48,6,0,0,0,0,0,0,0,6,87,1,1,89,149
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,775,1,2,68,1,0,6,1,87,17,3,1,0,0,2,2,3,7,200,0,3,203,251
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,776,1,0,33,4,0,7,0,46,30,1,1,0,0,2,0,0,0,124,0,6,130,222
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,777,1,1,39,0,1,3,2,66,10,0,0,0,0,2,2,0,5,131,0,2,133,226
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,778,1,1,69,1,2,2,1,71,14,0,0,0,0,0,1,0,3,165,0,5,170,249
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,779,1,1,70,5,0,8,2,194,30,2,1,0,0,4,1,0,9,327,0,7,334,578
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1229,2,2,375,2,3,10,0,254,48,11,0,0,1,6,1,0,3,716,0,11,727,976
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1230,1,0,209,2,0,2,2,141,9,0,0,1,0,0,0,0,0,366,0,9,375,529
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1231,1,0,32,0,1,6,1,67,21,0,0,0,0,0,0,0,0,128,0,0,128,177
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1232,2,4,292,16,6,9,7,211,31,4,0,0,0,2,0,2,3,587,0,30,617,1027
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1234,1,3,96,12,2,1,5,130,14,2,0,1,1,1,0,0,0,268,0,12,280,459
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1236,3,9,421,11,4,4,3,268,30,3,0,0,0,2,0,0,5,760,2,44,806,1244
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1237,2,1,507,10,5,7,3,362,28,9,1,1,1,5,0,0,6,946,0,36,982,1326
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1238,1,0,58,0,0,3,2,56,5,0,0,0,0,0,0,0,1,125,0,1,126,170
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1239,1,0,63,0,0,0,0,38,0,0,0,0,0,0,0,0,0,101,0,0,101,121
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1240,2,18,255,114,11,21,23,212,42,7,9,2,5,3,0,2,7,731,0,96,827,1473
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1241,2,4,121,2,0,1,0,143,9,2,1,0,0,2,0,0,5,290,0,11,301,423
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1242,2,2,222,5,3,2,7,128,44,7,0,0,0,0,0,0,3,423,0,16,439,694
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1243,2,21,306,9,4,10,6,284,62,5,0,0,2,2,0,1,10,722,0,23,745,1089
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1244,1,4,181,2,0,2,5,231,15,1,0,0,0,2,0,0,3,446,0,5,451,566
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1245,2,3,182,2,1,9,2,214,38,3,0,0,1,5,1,1,1,463,0,26,489,686
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1247,1,2,119,1,0,1,0,53,13,0,0,0,0,3,0,1,11,204,0,7,211,314
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1248,1,3,163,1,2,10,2,83,19,5,0,0,0,1,0,0,1,290,0,6,296,413
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1249,2,11,420,5,4,11,7,341,68,16,2,0,3,9,0,4,6,907,0,30,937,1340
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1250,1,3,180,3,6,6,1,192,10,2,0,0,0,3,0,0,1,407,0,4,411,488
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1251,1,2,91,8,5,7,1,155,31,2,0,0,0,3,0,0,0,305,0,10,315,454
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1252,1,3,82,1,0,1,1,122,21,0,0,0,0,2,0,0,0,233,0,4,237,316
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1253,1,1,279,2,0,5,2,166,32,3,1,0,0,1,0,1,2,495,0,18,513,649
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1254,1,9,276,2,1,10,5,146,16,3,0,1,0,1,0,1,1,472,0,9,481,666
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1255,1,5,47,0,2,5,4,74,13,2,1,0,0,1,0,0,1,155,0,4,159,226
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1256,1,0,52,2,0,3,0,65,5,0,0,0,1,0,0,0,0,128,0,6,134,183
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1257,1,3,80,0,2,2,1,49,7,3,0,0,0,0,1,0,1,149,0,1,150,193
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1258,1,2,234,5,1,4,1,179,18,0,3,0,0,1,0,0,2,450,0,5,455,545
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1259,1,6,147,3,2,0,2,104,23,1,3,0,1,1,1,0,4,298,1,8,307,393
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1260,2,4,252,9,5,9,3,248,57,4,1,0,0,6,1,1,7,607,0,12,619,800
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1261,1,5,32,2,0,2,5,38,6,0,0,0,0,1,0,0,1,92,0,2,94,163
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1333,2,8,116,1,3,10,11,197,284,2,2,0,0,5,0,2,5,646,0,21,667,1030
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1334,2,15,130,5,1,5,10,173,277,7,2,0,1,1,1,0,13,641,0,20,661,1019
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1335,1,0,13,1,3,3,2,82,58,0,2,0,0,1,1,1,0,167,0,1,168,259
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1336,1,6,115,1,5,5,10,183,76,2,2,0,0,3,1,0,13,422,0,9,431,604
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1337,1,3,36,0,1,1,0,98,148,1,1,0,0,0,0,1,8,298,0,8,306,465
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1338,2,21,59,3,14,10,12,149,187,2,2,1,1,5,1,0,1,468,0,26,494,901
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1339,1,8,19,0,2,4,3,50,40,0,0,0,0,0,0,0,3,129,0,2,131,192
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1341,1,6,37,3,5,7,4,179,162,0,1,0,0,0,0,0,2,406,0,10,416,558
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1342,2,43,57,10,12,10,13,155,228,1,2,1,0,1,0,2,6,541,0,44,585,1021
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1343,1,7,23,0,2,2,3,58,95,2,1,0,0,0,0,0,1,194,0,7,201,304
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1344,2,40,155,12,7,15,5,255,183,0,4,0,1,1,0,0,4,682,0,55,737,1435
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1345,1,42,37,4,7,12,8,68,141,1,2,1,0,0,0,0,2,325,0,17,342,505
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1346,2,22,56,1,7,8,10,114,257,1,2,0,1,0,0,0,7,486,0,11,497,731
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1347,2,4,63,1,7,6,4,100,300,0,1,0,0,1,1,0,0,488,1,11,500,765
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1348,1,6,64,3,2,10,7,101,130,1,0,0,0,0,1,0,3,328,0,18,346,541
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1378,1,7,163,7,3,5,3,137,50,4,0,0,0,1,0,0,2,382,0,12,394,750
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1379,1,1,143,4,1,5,2,140,51,1,1,0,1,1,1,0,1,353,0,7,360,658
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1380,2,8,172,2,1,17,5,235,70,4,2,0,0,3,0,1,6,526,0,15,541,839
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1382,2,0,66,1,3,6,2,78,20,0,0,0,1,0,0,0,0,177,0,11,188,337
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1383,1,2,104,4,2,4,7,93,43,0,0,0,0,0,0,0,0,259,0,21,280,459
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1384,1,1,30,1,1,0,0,44,9,0,1,0,0,0,0,0,0,87,0,3,90,159
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1385,1,1,55,1,1,1,0,79,19,0,0,0,1,1,0,0,0,159,0,7,166,248
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1387,1,1,35,0,0,1,0,9,10,1,2,0,0,2,2,0,2,65,0,5,70,121
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1388,1,3,164,5,3,11,5,118,99,7,0,0,1,4,0,1,10,431,0,15,446,748
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1389,1,1,55,1,0,6,0,52,8,1,0,0,0,0,0,2,4,130,0,8,138,204
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1390,1,1,68,1,3,4,0,37,50,0,0,0,0,2,0,0,2,168,0,4,172,250
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1391,1,3,108,2,0,7,3,172,37,1,0,0,0,2,1,0,3,339,0,10,349,545
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1392,1,4,87,2,4,8,3,101,16,2,3,0,0,2,0,0,3,235,0,13,248,451
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1393,1,3,55,1,0,3,0,69,87,1,0,0,0,0,0,0,1,220,0,7,227,403
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1394,1,4,14,0,5,9,3,66,23,1,0,0,0,0,0,0,0,125,0,5,130,208
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1576,2,5,140,11,0,76,3,219,60,3,1,0,0,3,3,0,1,525,0,11,536,759
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1577,1,20,125,6,4,34,3,211,62,1,1,1,0,2,1,0,0,471,0,14,485,723
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1578,1,51,117,4,1,126,5,155,16,2,1,0,1,1,1,0,0,481,0,17,498,743
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1579,2,33,177,12,7,94,6,102,27,2,4,2,1,2,1,1,1,472,2,20,494,784
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1580,1,2,18,4,2,16,2,44,5,0,0,0,0,1,0,0,1,95,0,2,97,131
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1581,1,2,56,4,2,37,2,164,26,4,1,0,0,2,0,0,5,305,0,5,310,436
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1582,1,12,75,6,1,10,2,120,17,4,1,0,0,0,0,0,2,250,0,3,253,356
